verse,text
ISA 52:1,"Bangunlah! Bangunlah! Kenakanlah kekuatanmu, hai Sion. Kenakanlah pakaian kehormatanmu, hai Yerusalem, kota yang kudus! Sebab, orang-orang tak bersunat dan orang-orang yang najis tidak akan masuk lagi ke dalammu."
ISA 52:2,"Kebaskanlah dirimu dari debu! Bangkitlah! Duduklah, hai Yerusalem. Lepaskanlah belenggu dari lehermu, hai putri Sion yang tertawan!"
ISA 52:3,"Sebab, beginilah perkataan TUHAN, “Kamu dijual secara cuma-cuma, maka kamu akan ditebus tanpa menggunakan uang.”"
ISA 52:4,"Sebab, beginilah perkataan TUHAN Allah, “Awalnya, umat-Ku pergi ke Mesir untuk tinggal di sana, tetapi bangsa Asyur menindas mereka."
ISA 52:5,"Maka sekarang, untuk apa lagi Aku di sini?” firman TUHAN, “Umat-Ku dirampas tanpa alasan.” “Mereka yang memerintah atas umat-Ku meratap,” firman TUHAN, “dan nama-Ku terus dihujat sepanjang hari."
ISA 52:6,"Karena itu, umat-Ku akan mengenal nama-Ku. Pada waktu itu, mereka akan mengetahui bahwa Akulah yang berfirman, ‘Inilah Aku.’”"
ISA 52:7,"Betapa indahnya di atas gunung-gunung kaki-kaki orang yang membawa berita, yang mewartakan perdamaian, yang membawa kabar baik kebahagiaan, yang menyatakan keselamatan, yang berkata kepada Sion, “Allahmu memerintah!”"
ISA 52:8,Dengarlah! Para penjagamu mengangkat suara mereka. Mereka meneriakkan sukacita bersama-sama karena mereka akan melihat dengan mata mereka sendiri ketika TUHAN mengembalikan Sion.
ISA 52:9,"Bergembiralah dan bersorak-sorailah bersama-sama, hai reruntuhan Yerusalem! Sebab, TUHAN telah menghibur umat-Nya; Dia telah menebus Yerusalem."
ISA 52:10,"TUHAN telah memperlihatkan tangan-Nya yang kudus di mata semua bangsa, dan semua ujung bumi akan melihat keselamatan Allah kita."
ISA 52:11,"Pergilah, pergilah! Keluarlah dari sana! Jangan menyentuh sesuatu yang najis! Keluarlah dari tengah-tengahnya. Tahirkanlah dirimu, hai orang-orang yang mengangkat perlengkapan Bait TUHAN."
ISA 52:12,"Karena kamu tidak akan pergi dari sana dengan tergesa-gesa, ataupun pergi sebagai pelarian. Sebab, TUHAN akan berjalan di depanmu dan Allah Israel akan menjadi penutup barisanmu."
ISA 52:13,"Sesungguhnya, hamba-Ku akan bertindak dengan bijaksana. Dia akan ditinggikan, disanjung dan sangat dimuliakan."
ISA 52:14,"Sama seperti banyak orang takjub kepadamu, penampilannya begitu rusak sehingga tidak seperti manusia lagi dan sosoknya tidak seperti anak manusia lagi."
ISA 52:15,"Demikian Dia akan mengejutkan banyak bangsa. Raja-raja akan mengatupkan mulutnya karena Dia. Sebab, apa yang belum pernah diberitahukan kepada mereka akan mereka lihat, dan apa yang tidak pernah mereka dengar akan mereka pahami!”"
ISA 53:1,Siapakah yang telah percaya kepada pemberitaan kami? Kepada siapakah tangan TUHAN telah dinyatakan?
ISA 53:2,"Sebab, dia tumbuh di hadapan-Nya seperti tunas muda, seperti akar dari tanah yang kering. Dia tidak memiliki bentuk ataupun kemuliaan sehingga kita harus memandangnya; ataupun memiliki keindahan sehingga kita menginginkannya."
ISA 53:3,"Dia sangat dihina dan ditolak oleh manusia; orang yang penuh dengan kesengsaraan dan menderita kesakitan. Orang lain menutup muka mereka kepadanya, dia sangat direndahkan dan kita pun tidak menghargainya."
ISA 53:4,"Sesungguhnya, penyakit kitalah yang ditanggungnya, kesengsaraan kitalah yang dipikulnya. Namun, kita mengira bahwa dia terkena tulah, dipukul dan ditindas Allah."
ISA 53:5,"Akan tetapi, dia ditikam karena pelanggaran-pelanggaran kita. Dia diremukkan karena kejahatan-kejahatan kita. Hukuman yang mendatangkan kesejahteraan bagi kita ditimpakan ke atasnya, dan oleh bilur-bilurnya kita disembuhkan."
ISA 53:6,"Kita semua seperti domba yang tersesat, setiap orang mengambil jalan mereka sendiri. Akan tetapi, TUHAN telah membebankan ke atasnya seluruh kejahatan kita."
ISA 53:7,"Dia ditindas dan Dia menderita, tetapi Dia tidak membuka mulutnya, seperti anak domba yang dibawa ke pembantaian, dan seperti seekor domba betina yang terdiam di depan para penggunting bulunya, demikianlah dia tidak membuka mulutnya."
ISA 53:8,"Dengan penindasan dan penghakiman dia diambil, dan bagi generasinya, siapakah yang menganggap bahwa dia dilenyapkan dari negeri orang-orang hidup, terkena tulah karena pemberontakan umat-Ku?"
ISA 53:9,Kuburnya ditempatkan di antara orang fasik dan kematiannya di antara orang kaya meskipun dia tidak melakukan kekerasan dan tipu daya tidak ada dalam mulut-Nya.
ISA 53:10,"Akan tetapi, TUHAN berkehendak menghancurkan dia, membuat dia sakit. Ketika dia menyerahkan dirinya sebagai kurban penebus salah, dia akan melihat keturunannya dan memperpanjang hari-harinya; dan kehendak TUHAN akan terlaksana di tangan-Nya."
ISA 53:11,"Sesudah kesusahan jiwanya, dia akan melihat dan menjadi puas. Dengan pengetahuannya, hamba-Ku yang benar akan membenarkan banyak orang karena dia akan menanggung kejahatan-kejahatan mereka."
ISA 53:12,"Oleh sebab itu, Aku akan menentukan bagiannya bersama orang-orang hebat, dan dia akan berbagi rampasan dengan orang-orang kuat karena dia telah mencurahkan jiwanya ke dalam maut. Dan, dia terhitung di antara para pemberontak. Sesungguhnya, dia menanggung dosa banyak orang, dan dia bersyafaat bagi para pemberontak.”"
ISA 54:1,"“Bersorak-sorailah, hai yang mandul, yang tidak pernah melahirkan! Bergembiralah dan berserulah dengan keras, hai kamu yang belum pernah merasakan sakit bersalin! Sebab, anak-anak dari perempuan yang ditinggalkan suaminya akan lebih banyak daripada anak-anak dari perempuan yang bersuami,” kata TUHAN."
ISA 54:2,"“Perluaslah tempat tendamu, bentangkanlah tenda kediamanmu, jangan menyisakannya. Panjangkanlah tali-talinya, perkuatlah pasak kemahmu."
ISA 54:3,"Sebab, kamu akan menyebar ke kanan dan ke kiri. Keturunanmu akan menguasai bangsa-bangsa dan menempati kota-kota sunyi."
ISA 54:4,"Jangan takut, karena kamu tidak akan dipermalukan. Jangan malu, karena kamu tidak akan dipermalukan. Sebab, kamu akan melupakan rasa malu masa mudamu, dan hinaan kejandaanmu tidak akan kamu ingat lagi."
ISA 54:5,"Sebab, suamimu adalah Dia yang menjadikanmu, TUHAN semesta alam adalah nama-Nya; Yang Kudus dari Israel Penebusmu, yang disebut Allah seluruh bumi!"
ISA 54:6,"Sebab, TUHAN telah memanggilmu, seperti istri yang ditinggalkan dan bersusah hati, seperti wanita yang baru menikah dan ditolak,” kata Allahmu."
ISA 54:7,"“Untuk sesaat saja Aku meninggalkanmu, tetapi dengan kasih sayang yang besar, Aku akan mengumpulkan kamu kembali."
ISA 54:8,"Dalam murka yang meluap, Aku menyembunyikan wajah-Ku darimu untuk sesaat. Akan tetapi, dengan kebaikan yang kekal Aku akan berbelas kasihan kepadamu.” kata TUHAN, Penebusmu."
ISA 54:9,"“Ini seperti zaman Nuh bagi-Ku, ketika Aku berjanji bahwa air bah pada zaman Nuh tidak akan meliputi bumi lagi; demikianlah Aku berjanji, bahwa Aku tidak akan lagi murka terhadap kamu, dan tidak akan menghardik kamu."
ISA 54:10,"Sebab, sekalipun gunung-gunung berpindah, dan bukit-bukit akan bergoyang, tetapi kasih setia-Ku tidak akan beralih darimu. Perjanjian perdamaian-Ku tidak akan pernah dipindahkan,” kata TUHAN yang berbelas kasihan kepadamu."
ISA 54:11,"“Hai kamu yang tertindas, yang diterjang badai, dan yang tidak dihiburkan! Lihatlah, Aku akan meletakkan alasmu dari batu hitam dan fondasimu dari batu safir."
ISA 54:12,"Aku akan membuat puncak-puncak bentengmu dari batu mulia, pintu-pintu gerbangmu dari kristal, dan seluruh tembokmu dari batu-batu indah."
ISA 54:13,"Semua anakmu akan diajarkan tentang TUHAN, maka besarlah kesejahteraan anak-anakmu."
ISA 54:14,Dalam kebenaran kamu akan ditegakkan. Kamu akan jauh dari penindasan karena kamu tidak akan takut; atau dari kengerian karena hal itu tidak akan datang mendekat kepadamu.
ISA 54:15,"Jika ada siapa pun yang menyerangmu, itu bukan dari-Ku. Siapa pun yang melawanmu akan jatuh olehmu."
ISA 54:16,"Sesungguhnya, Akulah yang telah menciptakan tukang besi, yang meniup bara api, dan menghasilkan senjata sesuai kegunaannya. Dan, Akulah yang menciptakan pemusnah untuk menghancurkan."
ISA 54:17,"Tidak ada senjata yang ditempa untuk melawanmu akan berhasil, dan setiap lidah yang akan mengucapkan tuduhan terhadap kamu di pengadilan akan kamu buktikan salah. Inilah warisan para pelayan TUHAN dan pembenaran mereka berasal dari-Ku,” firman TUHAN."
ISA 55:1,"“Hai, semua orang yang haus, datanglah ke perairan; dan kamu yang tidak memiliki uang, Datanglah, belilah, dan makanlah. Kemarilah, belilah anggur dan susu tanpa uang dan bayaran."
ISA 55:2,"Mengapa kamu menggunakan uangmu untuk sesuatu yang bukan roti, dan jerih payahmu untuk sesuatu yang tidak mengenyangkan? Dengarkan Aku baik-baik, dan makanlah apa yang baik. senangkanlah jiwamu dalam hidangan berlemak."
ISA 55:3,"Pasanglah telingamu dan datanglah kepada-Ku dengarlah supaya jiwamu akan hidup. Aku akan mengadakan perjanjian yang kekal denganmu, menurut kebaikan-Ku yang teguh kepada Daud."
ISA 55:4,"Sesungguhnya, Aku telah menjadikan dia saksi bagi bangsa-bangsa, seorang pemimpin dan panglima bagi bangsa-bangsa.”"
ISA 55:5,"“Sesungguhnya, kamu akan memanggil satu bangsa yang tidak kamu kenal, suatu bangsa yang tidak mengenalmu akan berlari kepadamu karena TUHAN, Allahmu, Yang Kudus dari Israel. Dia telah memuliakan kamu."
ISA 55:6,Carilah TUHAN selagi Dia berkenan untuk ditemui. Panggillah Dia selagi Dia dekat.
ISA 55:7,"Biarlah orang fasik meninggalkan jalannya dan orang jahat pemikiran-pemikirannya. Biarlah dia kembali kepada TUHAN, dan Dia akan berbelas kasihan kepadanya, dan kepada Allah kita karena Dia akan mengampuni dengan berlimpah.”"
ISA 55:8,"“Sebab, pemikiran-Ku bukanlah pemikiranmu, dan jalanmu bukanlah jalan-Ku,” firman TUHAN."
ISA 55:9,"Seperti langit lebih tinggi dari bumi, demikianlah jalan-Ku lebih tinggi daripada jalanmu, dan pemikiran-Ku daripada pemikiranmu.”"
ISA 55:10,"“Sebab, seperti hujan dan salju turun dari langit, dan tidak pernah kembali ke sana, tetapi mengairi bumi dan membuatnya tumbuh dan bertunas, menghasilkan benih bagi penabur dan roti bagi orang yang makan,"
ISA 55:11,"demikianlah juga firman-Ku yang keluar dari mulut-Ku, itu tidak akan kembali kepada-Ku dengan sia-sia, tetapi akan mengerjakan apa yang Aku maksudkan dan akan berhasil dalam apa yang Kuperintahkan kepadanya.”"
ISA 55:12,"“Sebab, kamu akan keluar dengan sukacita dan akan dihantarkan dengan damai. Gunung-gunung dan bukit-bukit akan menyambutmu dan bersorak-sorai di hadapanmu, dan semua pohon di padang akan bertepuk tangan."
ISA 55:13,"Sebagai ganti semak duri, akan tumbuh pohon sanobar, dan sebagai ganti jelatang akan tumbuh pohon murad. Itu akan menjadi kemuliaan bagi nama TUHAN, suatu tanda abadi yang tidak akan pernah dilenyapkan.”"
ISA 56:1,"Beginilah perkataan TUHAN, “Peliharalah keadilan dan lakukanlah kebenaran. Sebab, keselamatan-Ku akan segera datang dan kebenaran-Ku akan segera dinyatakan."
ISA 56:2,"Diberkatilah orang yang melakukan hal ini, dan anak manusia yang berpegang kepadanya; yang memelihara hari Sabat dan tidak mencemarkannya, serta menjaga tangannya dari melakukan apa pun yang jahat.”"
ISA 56:3,"Jangan biarkan orang asing yang telah menggabungkan diri kepada TUHAN berkata, “TUHAN pasti akan memisahkan aku dari umat-Nya,” ataupun seorang kasim berkata, “Sesungguhnya, aku hanyalah sebatang pohon kering.”"
ISA 56:4,"Sebab, beginilah perkataan TUHAN, “Kepada para kasim yang memelihara hari-hari Sabat-Ku, yang memilih hal-hal yang berkenan kepada-Ku, dan berpegang pada perjanjian-Ku,"
ISA 56:5,"Aku akan memberikan di dalam rumah-Ku, di dalam tembok-tembok-Ku suatu tanda peringatan dan suatu nama, yang lebih baik daripada anak-anak laki-laki dan perempuan. Aku akan memberikan kepada mereka satu nama yang abadi, yang tidak akan dilenyapkan.”"
ISA 56:6,"“Juga kepada orang-orang asing yang menggabungkan diri kepada TUHAN, untuk melayani Dia, untuk mengasihi nama TUHAN, dan untuk menjadi hamba-hamba-Nya, semua orang yang memelihara hari Sabat dan tidak mencemarkannya serta memegang teguh perjanjian-Ku,"
ISA 56:7,"mereka akan Kubawa ke gunung-Ku yang kudus dan Aku akan membuat mereka bersukacita di rumah doa-Ku. Kurban-kurban bakaran dan kurban-kurban sembelihan mereka akan diterima di atas mazbah-Ku. Sebab, rumah-Ku akan disebut rumah doa bagi segala bangsa.”"
ISA 56:8,"Tuhanku, TUHAN, yang mengumpulkan Israel yang terbuang, berfirman, “Aku masih akan mengumpulkan orang-orang lain lagi di samping mereka yang sudah terkumpul.”"
ISA 56:9,"Hai semua binatang di padang, datanglah untuk melahap, hai semua binatang di hutan."
ISA 56:10,"Para penjaganya buta, mereka semua tidak tahu apa-apa. Mereka semua adalah anjing bisu, tidak dapat menggonggong. Mereka berbaring, berkhayal, dan suka tidur."
ISA 56:11,"Anjing-anjing yang serakah, yang tidak pernah puas. Mereka adalah gembala yang tidak memiliki pengertian. Mereka semua berbelok ke jalan mereka sendiri, masing-masing mencari keuntungan sendiri, tidak ada yang terkecuali."
ISA 56:12,"“Kemarilah,” kata mereka, “aku akan mengambil anggur. Marilah kita minum minuman keras sebanyak mungkin. Besok akan sama seperti hari ini, bahkan lebih lagi.”"
ISA 57:1,"Orang benar binasa, tetapi tidak seorang pun menaruhnya di dalam hatinya. Orang-orang saleh kehilangan nyawa, tetapi tidak seorang pun memahami karena orang benar diambil untuk dihindarkan dari kejahatan."
ISA 57:2,Dia masuk ke dalam kedamaian. Orang-orang yang jalannya lurus akan mendapat peristirahatan di tempat tidur mereka.
ISA 57:3,"“Akan tetapi kamu, mendekatlah kemari, hai anak-anak peramal, keturunan pezina dan pelacur."
ISA 57:4,"Siapakah yang kamu ejek? Terhadap siapakah kamu membuka mulut dan menjulurkan lidah? Bukankah kamu anak-anak pemberontak, keturunan pendusta,"
ISA 57:5,"yang terbakar nafsu di antara pohon-pohon tarbantin dan di bawah setiap pohon yang rimbun, yang menyembelih anak-anakmu di lembah-lembah, di bawah celah-celah bukit batu."
ISA 57:6,"Di antara batu-batu licin lembah itulah bagianmu, merekalah bagianmu. Bahkan, bagi mereka kamu mencurahkan persembahan minuman, kamu telah membawa persembahan makanan. Akankah Aku disenangkan dengan semua ini?"
ISA 57:7,"Di atas gunung tinggi dan menjulang, kamu telah menata tempat tidurmu. Dan, ke sanalah kamu naik untuk mempersembahkan kurban sembelihan."
ISA 57:8,"Di belakang pintu dan tiang pintu, kamu telah memasang berhalamu. Untuk meninggalkan Aku, kamu membuka tempat tidurmu, kamu menaikinya, dan memperluasnya. Kamu membuat perjanjian dengan mereka, yang tempat tidurnya kamu sukai, dan kamu melihat ketelanjangan mereka."
ISA 57:9,"Kamu datang menghadap raja dengan membawa minyak dan menambahkan wewangianmu. Kamu mengirim utusan-utusan ke tempat yang sangat jauh, dan menyuruh mereka sampai ke dunia orang mati."
ISA 57:10,"Kamu lelah karena perjalananmu yang jauh, tetapi kamu tidak berkata, “Ini sia-sia!” Kamu mendapat kekuatan baru dan karena itu, kamu tidak letih."
ISA 57:11,Terhadap siapakah kamu takut dan khawatir sehingga kamu berbohong dan tidak mengingat Aku ataupun memperhatikan Aku? Bukankah Aku telah berdiam diri lama sekali sehingga kamu tidak takut kepada-Ku?
ISA 57:12,"Aku akan menyatakan kebenaranmu dan pekerjaan-pekerjaanmu, tetapi semuanya itu tidak akan memberikan manfaat bagimu."
ISA 57:13,"“Jika kamu berseru, biarlah berhala-berhalamu melepaskan kamu. Namun, angin akan menerbangkan mereka semua, satu embusan napas akan melenyapkan mereka. Akan tetapi, orang yang berlindung kepada-Ku akan mewarisi negeri dan akan memiliki gunung-Ku yang kudus.”"
ISA 57:14,"Ada yang berkata, “Membangunlah, membangunlah, persiapkanlah jalan! Singkirkan setiap rintangan dari jalan umat-Ku!"
ISA 57:15,"Sebab, beginilah firman Dia yang tinggi dan dimuliakan, yang mendiami kekekalan, yang nama-Nya adalah Kudus, “Aku bersemayam di tempat yang tinggi dan kudus, dan juga bersemayam bersama orang yang hancur hati dan rendah hati; untuk membangkitkan kembali semangat orang yang rendah hati, dan untuk membangkitkan kembali hati orang yang remuk hatinya."
ISA 57:16,"Sebab, Aku tidak akan menentang untuk selamanya, ataupun terus-menerus murka. Sebab, semangat itu akan semakin lesu di hadapan-Ku, dan juga napas kehidupan yang Aku ciptakan."
ISA 57:17,"Karena kejahatan ketamakannya Aku murka, dan memukul dia. Aku menyembunyikan wajah-Ku dan murka, tetapi, mereka tetap berpaling ke jalan yang dipilih hatinya."
ISA 57:18,"Aku telah melihat jalan-jalannya, tetapi Aku akan menyembuhkannya. Aku akan menuntun dia dan memulihkan penghiburan kepadanya, dan kepada orang-orangnya yang berkabung,"
ISA 57:19,"untuk menciptakan puji-pujian. Damai sejahtera, damai sejahtera bagi mereka yang jauh dan yang dekat,” berkatalah TUHAN, “dan Aku akan menyembuhkannya.”"
ISA 57:20,"Akan tetapi, orang fasik akan seperti laut yang berombak, yang tidak dapat tenang. Airnya melemparkan lanyau dan lumpur."
ISA 57:21,"“Tidak ada damai sejahtera,” kata Allahku, “bagi orang fasik.”"
ISA 58:1,"Berserulah dengan keras, jangan menahannya. Angkatlah suaramu seperti trompet! Nyatakanlah kepada umat-Ku pelanggaran mereka, kepada keluarga Yakub dosa-dosa mereka."
ISA 58:2,"Mereka mencari Aku setiap hari dan suka mengetahui jalan-jalan-Ku, seperti satu bangsa yang melakukan kebenaran dan tidak mengabaikan ketetapan Allah mereka. Mereka bertanya kepada-Ku tentang hukum-hukum yang benar, mereka suka mendekat kepada Allah."
ISA 58:3,"“Mengapa kami berpuasa jika Engkau tidak memperhatikannya? Mengapa kami merendahkan diri jika Engkau tidak mengindahkannya? Sesungguhnya, pada hari puasamu, kamu mencari keinginanmu sendiri dan menindas semua pekerjamu."
ISA 58:4,"Lihatlah, kamu berpuasa hanya untuk berbantah, berkelahi, dan memukul dengan hantaman yang jahat. Puasa seperti yang kamu lakukan hari ini tidak akan membuat suaramu didengar di tempat tinggi."
ISA 58:5,"Puasa seperti itukah yang Kukehendaki, suatu hari bagi seseorang untuk merendahkan diri? Apakah puasa itu untuk menundukkan kepala seperti buluh, membentang kain berkabung dan menebarkan abu sebagai alas tidur? Akankah kamu menyebut hal itu sebagai puasa, sebuah hari yang dikenan TUHAN?"
ISA 58:6,"Bukankah puasa yang Kukehendaki adalah seperti ini: supaya kamu membuka ikatan-ikatan kejahatan, melepaskan tali-tali kuk, melepaskan orang yang tertindas, dan mematahkan setiap kuk?"
ISA 58:7,"Bukankah puasa adalah untuk membagi rotimu dengan orang yang lapar dan membawa orang miskin yang terbuang ke rumahmu sendiri; ketika kamu melihat orang yang telanjang, kamu memberi dia pakaian, dan tidak menyembunyikan dirimu dari dagingmu sendiri?”"
ISA 58:8,"Maka, terangmu akan merekah seperti fajar dan kesembuhanmu akan segera tumbuh. Kebenaranmu akan berjalan di depanmu, dan kemuliaan TUHAN akan menjadi barisan belakangmu."
