english_version,mismatch_type,verse_reference,description
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:29,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:3,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:30,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:31,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:32,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:33,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:34,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:35,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:37,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:38,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:39,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:4,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:40,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:41,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:42,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:43,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:44,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:45,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:46,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:47,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:5,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:51,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:52,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:53,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:54,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:55,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:6,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:7,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 6:8,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:1,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:10,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:11,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:13,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:14,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:15,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:16,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:17,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:18,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:2,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:20,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:21,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:22,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:23,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:24,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:25,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:27,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:28,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:29,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:30,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:31,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:32,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:33,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:34,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:35,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:36,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:37,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:6,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 7:8,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:1,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:10,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:11,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:12,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:13,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:14,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:15,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:16,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:17,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:18,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:19,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:20,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:21,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:22,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:23,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:24,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:25,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:26,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:27,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:28,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:29,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:30,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:31,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:32,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:33,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:34,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:35,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:36,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:37,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:38,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:4,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:5,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:6,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:7,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 8:8,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:1,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:10,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:11,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:12,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:13,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:14,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:15,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:16,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:17,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:18,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:19,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:2,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:20,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:21,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:22,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:23,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:24,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:25,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:26,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:27,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:28,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:29,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:3,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:30,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:31,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:32,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:33,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:34,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:35,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:36,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:37,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:38,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:39,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:4,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:40,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:41,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:42,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:43,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:44,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:45,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:46,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:47,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:48,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:49,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:5,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:50,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:7,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:8,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,MRK 9:9,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:1,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:10,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:11,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:12,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:13,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:14,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:15,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:16,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:17,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:18,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:19,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:2,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:20,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:21,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:22,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:23,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:24,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:25,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:3,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:4,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:5,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:6,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:7,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHM 1:8,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:1,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:11,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:12,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:13,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:14,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:15,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:18,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:19,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:2,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:20,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:21,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:24,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:25,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:26,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:27,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:29,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:3,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:30,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:4,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:5,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:6,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:7,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:8,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 1:9,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:1,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:10,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:11,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:12,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:13,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:14,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:15,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:16,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:17,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:19,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:2,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:20,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:21,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:22,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:23,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:24,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:25,"Dhao has content, English is empty"
uk_lxx2012,dhao_has_content_eng_missing,PHP 2:26,"Dhao has content, English is empty"
