word,freq_count,target_text,source_text
tangankulah,1,"Ka Yahuda padhai lii hari, aku nèngu na, “Ama hudꞌi patabuli ku Benyamin laꞌe dènge jiꞌi. Jaꞌa jaji mema, ladhe jꞌajꞌi ngaa-ngaa mi ngiꞌu ari jiꞌi neꞌe, jaꞌa ka dhu gati ne. Ladhe jaꞌa kèti heka nèngu mai asa dꞌara kacui-aai ama ku dènge mamuri, hudꞌi laa sasala na ama ku pasae mi dedha jaꞌa toke madhe. Nèti èèna ka, ama ku hia la, ho jiꞌi sama-sama laꞌa dènge ne, te jiꞌi neo pakèdꞌi kèna. De karohe mai lati ka, sèna ka cahagꞌe baku madhe manganga.","Lalu, Yehuda berkata kepada Israel, ayahnya, “Utuslah anak itu bersamaku, maka aku akan bangun dan pergi, supaya kita dapat hidup dan tidak mati, baik kami, dan engkau, dan juga anak-anak kami. Aku yang akan menjaminnya dan dari tangankulah engkau dapat menuntutnya. Jika aku tidak membawanya kepadamu dan menempatkannya di hadapanmu, biarlah aku menanggung kesalahan itu selamanya."
pistasio,1,"Hèia ama ra padhai lii, peka na, “Ladhe sèmi èèna, na, miu nanene! Lami mere isi rai èdhi dhu beꞌa risi, sèmi: dhua nasu oni, bubhu-bubhu, raa ajꞌu hèu mèngi, èi naꞌi salap, kanari dènge kabꞌui dhu leo sèra. Ho sèna ka mèti hia ai gꞌana dhèu aae Masir èèna. Aa peka dènge ne, neꞌe ne tadha mata.","Lalu, ayah mereka, Israel, berkata kepada mereka, “Jika memang demikian, lakukanlah ini: ambillah hasil terbaik dari tanah ini dalam wadah-wadahmu dan bawalah sebagai hadiah: sedikit balsam, sedikit madu, rempah-rempah dan mur, serta kacang pistasio dan badam."
kekeliruan,1,"Aa miu mèti doi risi eele nèti ca hari ni, sèna ka miu bisa hia hari doi kabꞌua are uru sèra laꞌa, dhu miu mèdhi ètu dꞌara karo miu sèra. Tao-tao dhèu sèra reꞌa boe, ka tèka sala.","Bawalah dua kali lipat uang dalam tanganmu. Lalu, uang yang dikembalikan kepadamu, dalam mulut karung-karungmu itu, bawalah kembali dalam tanganmu. Mungkin hal itu adalah kekeliruan."
ayahmulah,1,"Hèia kapala urusan èèna dhaa, aku nèngu na, “Mau-mau, baku madhaꞌu! Ele boe Lamatua miu èèna ka dhu hia miu berkat ètu dꞌara karo sèra. Ca hari na, jaꞌa sèmi le doi miu aaꞌi-aaꞌi. Miu pakèlu boe!” Dꞌai èmu ka, na patalale Simeon paꞌèci dènge rèngu.","Dia berkata, “Sejahtera bagimu, jangan takut, Allahmu dan Allah ayahmulah yang telah memberikan harta kepadamu dalam karungmu. Aku telah menerima uangmu.” Kemudian, dia membawa Simeon kepada mereka."
karungmu,1,"Hèia kapala urusan èèna dhaa, aku nèngu na, “Mau-mau, baku madhaꞌu! Ele boe Lamatua miu èèna ka dhu hia miu berkat ètu dꞌara karo sèra. Ca hari na, jaꞌa sèmi le doi miu aaꞌi-aaꞌi. Miu pakèlu boe!” Dꞌai èmu ka, na patalale Simeon paꞌèci dènge rèngu.","Dia berkata, “Sejahtera bagimu, jangan takut, Allahmu dan Allah ayahmulah yang telah memberikan harta kepadamu dalam karungmu. Aku telah menerima uangmu.” Kemudian, dia membawa Simeon kepada mereka."
kesejahteraan,1,"Hèia Yusuf karèi si, peka na, “Tasamia? Miu beꞌa-beꞌa, do? Tasamia dènge ama miu dhu heka èèna? Na beꞌa-beꞌa, do?”","Kemudian, dia menanyai mereka mengenai kesejahteraan mereka, katanya, “Apakah ayahmu sejahtera, orang tua yang kalian bicarakan itu? Apakah dia masih hidup?”"
inikah,1,"Hèia Yusuf ladhe palème, ka nèdhi ari na Benyamin. Rèngu dua ra se, ina-ama èci. Hèia, aku nèngu na, “Ooo! Neꞌe ne ka ari miu dhu limuri, dhu ca hari na miu lolo èèna, do?” Ka na lii dènge Benyamin, aku nèngu na, “Ana, ee! Jaꞌa sanao, sèna ka Ama Lamatua hia èu mamuri dènge mera-milu.”","Kemudian, dia mengarahkan matanya dan melihat adiknya, Benyamin, anak ibunya, dan berkata, “Inikah adik bungsumu yang pernah kalian ceritakan kepadaku?” Dia berkata, “Kiranya Allah bermurah hati kepadamu, Anakku!”"
kasihnya,1,"Ropa ladhe nèdhi Benyamin ne, dꞌara Yusuf karejꞌe bia, lula na sue ari na ae titu kèna. Na taha nare heka dꞌara na. Ka na kako eele si laꞌe sa dꞌara kama na. Ka na tangi ngobꞌi-ngobꞌi ètu èèna.","Lalu, Yusuf pergi tergesa-gesa karena rasa belas kasihnya bergelora terhadap adiknya itu. Dia pun mencari tempat untuk menangis, lalu dia masuk ke kamarnya dan menangis di sana."
kamarnya,1,"Ropa ladhe nèdhi Benyamin ne, dꞌara Yusuf karejꞌe bia, lula na sue ari na ae titu kèna. Na taha nare heka dꞌara na. Ka na kako eele si laꞌe sa dꞌara kama na. Ka na tangi ngobꞌi-ngobꞌi ètu èèna.","Lalu, Yusuf pergi tergesa-gesa karena rasa belas kasihnya bergelora terhadap adiknya itu. Dia pun mencari tempat untuk menangis, lalu dia masuk ke kamarnya dan menangis di sana."
hidangkanlah,1,"Tangi nare hèia, laꞌe riu katanga madha na. Èle èèna ka, na paꞌèra dꞌara na, ka laꞌe hari paraga dènge si. Hèia na pua dhèu sabꞌa sèra lasi lalau ngangaꞌa.","Kemudian, dia membasuh wajahnya, dan keluar, dan menguasai dirinya, katanya, “Hidangkanlah roti.”"
kemudaannya,1,"Kapala urusan èèna ator sèna ka aꞌari Yusuf sèra, madhèdi patangara dènge Yusuf. Na ator hia si madhèdi mulai nèti aꞌa uru, padhutu-dhutu toke ari ra dhu limuri. Ropa ra ladhe rèdhi jꞌara madhèdi sèmi èèna, ra malaa.","Pada saat itu, mereka duduk di hadapannya, mulai dari yang sulung, berdasarkan hak kelahirannya, sampai yang bungsu berdasarkan kemudaannya. Orang-orang itu pun keheranan satu sama lain."
keheranan,1,"Kapala urusan èèna ator sèna ka aꞌari Yusuf sèra, madhèdi patangara dènge Yusuf. Na ator hia si madhèdi mulai nèti aꞌa uru, padhutu-dhutu toke ari ra dhu limuri. Ropa ra ladhe rèdhi jꞌara madhèdi sèmi èèna, ra malaa.","Pada saat itu, mereka duduk di hadapannya, mulai dari yang sulung, berdasarkan hak kelahirannya, sampai yang bungsu berdasarkan kemudaannya. Orang-orang itu pun keheranan satu sama lain."
menyajikan,1,"Yusuf pua dhèu sabꞌa sèra, bagi ngangaꞌa nèti mei nèngu, hia aꞌari na sèra. Aaꞌi-aaꞌi ra abhu ngangaꞌa dhu ae sama. Dhoka Benyamin di abhu ae risi aꞌa na si lèmi hari. Ka raꞌa-rinu dꞌai bècu.","Lalu, dia menyajikan bagian bagi mereka di hadapan mereka, tetapi bagian Benyamin lima kali lebih banyak dari bagian yang lainnya. Mereka minum dan menjadi mabuk bersamanya."
angkut,1,"Raꞌa-rinu rara hèia, Yusuf paholo dènge kapala urusan na, aku nèngu na, “Ssst! Èu lamu isi are asa dꞌara karo dhèu sèi, papènu dꞌai hèbꞌa. Èle èèna na, èu tao hari doi ra, asa dꞌara karo ra èci-èci.","Lalu, dia memberi perintah kepada orang yang mengurus rumahnya, katanya, “Isilah karung setiap orang itu dengan makanan, sebanyak yang sanggup mereka angkut, lalu taruhlah uang mereka masing-masing dalam mulut karungnya."
pialaku,1,"Aa more moo hualaa pudhi jaꞌa èèna, ho tao asa dꞌara hèbꞌa karo ari ra dhu limuri èèna.” Ka na laꞌe tao madhutu lii paredha Yusuf.","Kemudian, pialaku, piala perak itu, taruhlah itu di mulut karung yang bungsu beserta uang gandumnya.” Dia pun melaksanakan titah yang dititahkan oleh Yusuf."
dititahkan,1,"Aa more moo hualaa pudhi jaꞌa èèna, ho tao asa dꞌara hèbꞌa karo ari ra dhu limuri èèna.” Ka na laꞌe tao madhutu lii paredha Yusuf.","Kemudian, pialaku, piala perak itu, taruhlah itu di mulut karung yang bungsu beserta uang gandumnya.” Dia pun melaksanakan titah yang dititahkan oleh Yusuf."
menyingsing,1,"Asa bèli dꞌara cika lii sa, Yusuf hia si lèpa. Rèti ngangaꞌa dènge keledꞌei rèngu.","Ketika fajar menyingsing, orang-orang itu dilepas pergi, mereka dan keledai-keledainya."
dilepas,1,"Asa bèli dꞌara cika lii sa, Yusuf hia si lèpa. Rèti ngangaꞌa dènge keledꞌei rèngu.","Ketika fajar menyingsing, orang-orang itu dilepas pergi, mereka dan keledai-keledainya."
bertitah,1,"Èle èèna ka, kapala urusan èèna laꞌe magèle si toke abhu. Ropa na raga si, hèia na peka sèmi ngaa dhu Yusuf moa èèna.","Lalu, dia menyusul mereka dan bertitah kepada mereka dengan titah yang sama."
mengoyak,1,"Rèdhi sèmi èèna hèia, dꞌara aꞌa na sèra jꞌèra maꞌète mae-mae sène. Hèia ra pacaꞌe hari ka karo deo sa asa dedha keledꞌei, ka ra lèpa hari asa dꞌara kota.","Kemudian, mereka mengoyak pakaiannya dan memuati keledainya masing-masing, lalu kembali ke kota."
memuati,1,"Rèdhi sèmi èèna hèia, dꞌara aꞌa na sèra jꞌèra maꞌète mae-mae sène. Hèia ra pacaꞌe hari ka karo deo sa asa dedha keledꞌei, ka ra lèpa hari asa dꞌara kota.","Kemudian, mereka mengoyak pakaiannya dan memuati keledainya masing-masing, lalu kembali ke kota."
amarahmu,1,"Hèia Yahuda laꞌe padètu asa madha Yusuf, ka na padhai lii, aku nèngu na, “Ama wakil! Jaꞌa keꞌa koasa ama sama sèmi koasa dhèu aae! Uru nèti èèna, jaꞌa manèngi ama baku nasa dènge jaꞌa. Jaꞌa neo padhai lii ciki dènge ama.","Kemudian, Yehuda mendekati Yusuf dan berkata, “Tuanku, aku mohon, biarkanlah hambamu ini menyampaikan sepatah kata di telinga Tuanku, dan janganlah amarahmu menyala terhadap hambamu karena engkau adalah sama seperti Firaun."
mengasihinya,1,"Ka jiꞌi dhaa peka na, ‘Ama jiꞌi heka dꞌai seli le. Aa ari jiꞌi dhu limuri èci. Lodꞌo nara iisi ari jiꞌi neꞌe, ama jiꞌi na heka le. Ari jiꞌi dhu limuri neꞌe dènge aꞌa dꞌèlu na èci, te ngaa na aadꞌo heka. Ina ra madhe le. Ka di nèngu ka mesa na. Nèti èèna ka, ama jiꞌi ne sue ne titu kèna!’","Kami mengatakan kepadamu bahwa kami memiliki ayah yang sudah tua dan seorang anak pada masa tuanya, anak bungsu. Kakaknya sudah mati dan tinggal dia sendiri dari ibunya. Ayahnya mengasihinya."
pastilah,1,"Ana uuru èèna, aadꞌo heka. Ele boe badha hui naꞌe aaꞌi le. Nèti èèna ka, jaꞌa kèdhi heka rèhu na toke dꞌai sange neꞌe.","dan yang seorang pergi dariku, dan aku mengatakan bahwa pastilah dia benar-benar tercabik-cabik. Aku tidak pernah melihatnya semenjak itu."
semenjak,1,"Ana uuru èèna, aadꞌo heka. Ele boe badha hui naꞌe aaꞌi le. Nèti èèna ka, jaꞌa kèdhi heka rèhu na toke dꞌai sange neꞌe.","dan yang seorang pergi dariku, dan aku mengatakan bahwa pastilah dia benar-benar tercabik-cabik. Aku tidak pernah melihatnya semenjak itu."
ubanan,1,"Ladhe miu mèti hari ana limuri ne, ho sèmi na abhu jꞌajꞌèra, èèna miu pajꞌèra jaꞌa dhèu heka neꞌe. Ladhe sèmi èèna na, jaꞌa madhe dènge kèna.’","Jika kamu juga mengambil yang ini dariku, dan kejahatan menimpanya, kalian akan membawa aku yang ubanan ini turun ke dunia orang mati dengan kesengsaraan.’"
mengungkapkan,1,"Ropa tadèngi nare lii Yahuda na, dꞌara Yusuf roe bhilu, toke taha nare boe ètu madha dhèu sabꞌa na sèra. Nèti èèna ka, na hia ra lasi asa liꞌu, sèna ka mesa na di, dènge aꞌari na ètu dꞌara èmu. Dènge jꞌara neꞌe, nèngu bisa patadhe iisi na, mi aꞌari na sèra.","Yusuf pun tidak sanggup lagi menguasai dirinya di hadapan semua yang berdiri di dekatnya. Dia berseru, “Semuanya, pergilah dari hadapanku!” Ketika tidak ada lagi orang yang berdiri di dekatnya, Yusuf pun mengungkapkan diri kepada saudara-saudaranya."
ngeri,1,"Ka Yusuf peka mola-mola dènge aꞌari na si, aku nèngu na, “Aꞌari, ee! Jaꞌa neꞌe ka Yusuf èèna! Ama ku mamuri era, do?” Ropa tadèngi rare, aꞌa na sèra madhaꞌu titu kèna. Ra bisa heka bhoke hèbꞌa padhai lii ngaa èci sa.","Setelah itu, Yusuf berkata kepada saudara-saudaranya, “Akulah Yusuf! Apakah ayahku masih hidup?” Namun, saudara-saudaranya tidak dapat menjawabnya karena mereka ngeri terhadapnya."
menjualku,1,"Miu se tareꞌa pahie eele jaꞌa. Te ngaa mage miu madhaꞌu, aa baku peka cee ka dhu sala. Lula Ama Lamatua ka dhu hia uuru jaꞌa mai sa neꞌe. Ho dènge jꞌara neꞌe, Na pake jaꞌa ho hia mamuri mi dhèu ae. Sèna ka baku madhe manganga.","Sekarang, janganlah bersedih atau murka terhadap dirimu sendiri sebab kalian telah menjualku ke sini. Sebab, Allah mengutusku mendahuluimu untuk memelihara kehidupan."
kelanjutanmu,1,"Dènge jꞌara dhu èdhi teꞌa boe ne, Ama Lamatua hia jaꞌa mai asa neꞌe uru nèti miu. Sèna ka, miu dènge ana-èpu miu abhu mamuri.","Sebab itu, Allah mengutus aku mendahului kalian untuk kelanjutanmu di bumi ini dan untuk menjagamu tetap hidup melalui pembebasan besar."
mulutkulah,1,"Yusuf peka nare hèia, na padhai lii hari, peka na, “Miu unu mi mèdhi le, si? Aa èu kahèi, Benyamin. Jaꞌa neꞌe, tareꞌa-reꞌa Yusuf.","Lihatlah, mata kalian sendiri melihat, begitu pula mata adikku, Benyamin, bahwa mulutkulah yang mengatakannya kepadamu."
menggembirakan,1,"Ropa dhèu aae dènge dhèu-dhèu kapai na sèra, tadèngi rare aꞌari Yusuf mai asa Masir, ra karejꞌe kahèi.","Ketika berita ini terdengar di Istana Firaun bahwa saudara-saudara Yusuf datang, di mata Firaun maupun hamba-hambanya hal ini menggembirakan."
bebanilah,1,"Ka dhèu aae peka dènge Yusuf, aku nèngu na, “Ari! Peka dènge aꞌari èu sèra, ho hua ka ngangaꞌa asa dedha keledꞌei rèngu, sèna ka rèti sa Kanaꞌan.","Karena itu, Firaun berkata kepada Yusuf, “Katakanlah kepada saudara-saudaramu: ‘Lakukanlah ini: bebanilah binatang-binatangmu dan pergilah, kembalilah ke tanah Kanaan,"
disampaikannya,1,"Te ngaa ropa na tadèngi nare lii lolo rèngu sèra, aa na ladhe nèdhi kareta dhu Yusuf paꞌadhu mai ho hua ne asa Masir, heka na lèka kèna.","Ketika mereka menceritakan kepadanya segala perkataan Yusuf, yang telah disampaikannya kepada mereka, dan ketika dia melihat kereta-kereta yang dikirimkan oleh Yusuf untuk membawanya, bangkitlah semangat Yakub, ayah mereka."
yusuflah,1,"Jaꞌa laku hèi Masir sama-sama dènge èu. Ho ladhe èèna na, Jaꞌa kahèi dhu kèti hari ana-èpu èu lèpa asa rai Kanaꞌan neꞌe. Ropa èu madhe, na, ana mu Yusuf madhèdi ètu baboa èu.”","Aku akan menyertaimu masuk ke Mesir, lalu Aku juga akan membawamu keluar, pasti membawamu keluar, dan tangan Yusuflah yang akan menutup matamu.”"
palu,1,"Ana-ana na ka: Henok, Palu, Hesron dènge Karmi.","Anak-anak Ruben: Henokh, Palu, Hezron, dan Karmi."
karmi,1,"Ana-ana na ka: Henok, Palu, Hesron dènge Karmi.","Anak-anak Ruben: Henokh, Palu, Hezron, dan Karmi."
yemuel,1,"Simeon, dènge ana-ana na: Yemuel, Yamin, Ohat, Yakin, dènge Sohar. Dènge Saul kahèi, ana na nèti dhèu èmu na bhèni Kanaꞌan.","Anak-anak Simeon: Yemuel, Yamin, Ohad, Yakhin, Zohar, dan Saul, anak dari seorang perempuan Kanaan."
yamin,1,"Simeon, dènge ana-ana na: Yemuel, Yamin, Ohat, Yakin, dènge Sohar. Dènge Saul kahèi, ana na nèti dhèu èmu na bhèni Kanaꞌan.","Anak-anak Simeon: Yemuel, Yamin, Ohad, Yakhin, Zohar, dan Saul, anak dari seorang perempuan Kanaan."
ohad,1,"Simeon, dènge ana-ana na: Yemuel, Yamin, Ohat, Yakin, dènge Sohar. Dènge Saul kahèi, ana na nèti dhèu èmu na bhèni Kanaꞌan.","Anak-anak Simeon: Yemuel, Yamin, Ohad, Yakhin, Zohar, dan Saul, anak dari seorang perempuan Kanaan."
yakhin,1,"Simeon, dènge ana-ana na: Yemuel, Yamin, Ohat, Yakin, dènge Sohar. Dènge Saul kahèi, ana na nèti dhèu èmu na bhèni Kanaꞌan.","Anak-anak Simeon: Yemuel, Yamin, Ohad, Yakhin, Zohar, dan Saul, anak dari seorang perempuan Kanaan."
gerson,1,"Lewi, dènge ana-ana na: Gerson, Kehat, dènge Merari.","Anak-anak Lewi: Gerson, Kehat, dan Merari."
kehat,1,"Lewi, dènge ana-ana na: Gerson, Kehat, dènge Merari.","Anak-anak Lewi: Gerson, Kehat, dan Merari."
merari,1,"Lewi, dènge ana-ana na: Gerson, Kehat, dènge Merari.","Anak-anak Lewi: Gerson, Kehat, dan Merari."
hamul,1,"Yahuda, dènge ana-ana na: Sela, Peres, dènge Sera. Ana Yahuda dhu leo, Er dènge Onan, madhe le ètu Kanaꞌan. Na nèti dènge ana-ana Peres, Hesron dènge Hamul.","Anak-anak Yehuda: Er, Onan, Syela, Peres, dan Zerah. Namun, Er dan Onan mati di tanah Kanaan. Anak-anak Peres adalah Hezron dan Hamul."
tola,1,"Isaskar, dènge ana-ana na: Tola, Pua, Ayub, dènge Simron.","Anak-anak Isakhar: Tola, Pua, Ayub, dan Simron."
pua,1,"Isaskar, dènge ana-ana na: Tola, Pua, Ayub, dènge Simron.","Anak-anak Isakhar: Tola, Pua, Ayub, dan Simron."
simron,1,"Isaskar, dènge ana-ana na: Tola, Pua, Ayub, dènge Simron.","Anak-anak Isakhar: Tola, Pua, Ayub, dan Simron."
sered,1,"Sebulon, dènge ana-ana na: Seret, Elon, dènge Jahleel.","Anak-anak Zebulon: Sered, Elon, dan Yahleel."
yahleel,1,"Sebulon, dènge ana-ana na: Seret, Elon, dènge Jahleel.","Anak-anak Zebulon: Sered, Elon, dan Yahleel."
zifyon,1,"Aa Yakob abhu ana-ana dènge dhèu èmu dhu leo hari. Nuka: Gad, dènge ana-ana na: Sifion, Hagi, Suni, Esbon, Eri, Arodi dènge Areli.","Anak-anak Gad: Zifyon, Hagi, Syuni, Ezbon, Eri, Arodi, dan Areli."
hagi,1,"Aa Yakob abhu ana-ana dènge dhèu èmu dhu leo hari. Nuka: Gad, dènge ana-ana na: Sifion, Hagi, Suni, Esbon, Eri, Arodi dènge Areli.","Anak-anak Gad: Zifyon, Hagi, Syuni, Ezbon, Eri, Arodi, dan Areli."
syuni,1,"Aa Yakob abhu ana-ana dènge dhèu èmu dhu leo hari. Nuka: Gad, dènge ana-ana na: Sifion, Hagi, Suni, Esbon, Eri, Arodi dènge Areli.","Anak-anak Gad: Zifyon, Hagi, Syuni, Ezbon, Eri, Arodi, dan Areli."
ezbon,1,"Aa Yakob abhu ana-ana dènge dhèu èmu dhu leo hari. Nuka: Gad, dènge ana-ana na: Sifion, Hagi, Suni, Esbon, Eri, Arodi dènge Areli.","Anak-anak Gad: Zifyon, Hagi, Syuni, Ezbon, Eri, Arodi, dan Areli."
eri,1,"Aa Yakob abhu ana-ana dènge dhèu èmu dhu leo hari. Nuka: Gad, dènge ana-ana na: Sifion, Hagi, Suni, Esbon, Eri, Arodi dènge Areli.","Anak-anak Gad: Zifyon, Hagi, Syuni, Ezbon, Eri, Arodi, dan Areli."
arodi,1,"Aa Yakob abhu ana-ana dènge dhèu èmu dhu leo hari. Nuka: Gad, dènge ana-ana na: Sifion, Hagi, Suni, Esbon, Eri, Arodi dènge Areli.","Anak-anak Gad: Zifyon, Hagi, Syuni, Ezbon, Eri, Arodi, dan Areli."
areli,1,"Aa Yakob abhu ana-ana dènge dhèu èmu dhu leo hari. Nuka: Gad, dènge ana-ana na: Sifion, Hagi, Suni, Esbon, Eri, Arodi dènge Areli.","Anak-anak Gad: Zifyon, Hagi, Syuni, Ezbon, Eri, Arodi, dan Areli."
yimna,1,"Aser, dènge ana-ana na: Yimna, Yiswa, Yiswi, Beria, dènge ana hèni ra èci, ngara na Sera. Beria, dènge ana le kahèi: Heber dènge Malkiel.","Anak-anak Asyer: Yimna, Yiswa, Yiswi, Beria, dan Serah, saudara perempuan mereka. Anak Beria adalah Heber dan Malkiel."
yiswa,1,"Aser, dènge ana-ana na: Yimna, Yiswa, Yiswi, Beria, dènge ana hèni ra èci, ngara na Sera. Beria, dènge ana le kahèi: Heber dènge Malkiel.","Anak-anak Asyer: Yimna, Yiswa, Yiswi, Beria, dan Serah, saudara perempuan mereka. Anak Beria adalah Heber dan Malkiel."
yiswi,1,"Aser, dènge ana-ana na: Yimna, Yiswa, Yiswi, Beria, dènge ana hèni ra èci, ngara na Sera. Beria, dènge ana le kahèi: Heber dènge Malkiel.","Anak-anak Asyer: Yimna, Yiswa, Yiswi, Beria, dan Serah, saudara perempuan mereka. Anak Beria adalah Heber dan Malkiel."
serah,1,"Aser, dènge ana-ana na: Yimna, Yiswa, Yiswi, Beria, dènge ana hèni ra èci, ngara na Sera. Beria, dènge ana le kahèi: Heber dènge Malkiel.","Anak-anak Asyer: Yimna, Yiswa, Yiswi, Beria, dan Serah, saudara perempuan mereka. Anak Beria adalah Heber dan Malkiel."
heber,1,"Aser, dènge ana-ana na: Yimna, Yiswa, Yiswi, Beria, dènge ana hèni ra èci, ngara na Sera. Beria, dènge ana le kahèi: Heber dènge Malkiel.","Anak-anak Asyer: Yimna, Yiswa, Yiswi, Beria, dan Serah, saudara perempuan mereka. Anak Beria adalah Heber dan Malkiel."
malkiel,1,"Aser, dènge ana-ana na: Yimna, Yiswa, Yiswi, Beria, dènge ana hèni ra èci, ngara na Sera. Beria, dènge ana le kahèi: Heber dènge Malkiel.","Anak-anak Asyer: Yimna, Yiswa, Yiswi, Beria, dan Serah, saudara perempuan mereka. Anak Beria adalah Heber dan Malkiel."
bekher,1,"Benyamin madhutu hèi lasi Masir dènge ana-ana na: Bela, Beker, Asibel, Gera, Naaman, Ehi, Ros, Mupim, Hupim dènge Aret.","Anak-anak Benyamin adalah Bela, Bekher, Asybel, Gera, Naaman, Ehi, Rosh, Mupim, Hupim, dan Ared."
asybel,1,"Benyamin madhutu hèi lasi Masir dènge ana-ana na: Bela, Beker, Asibel, Gera, Naaman, Ehi, Ros, Mupim, Hupim dènge Aret.","Anak-anak Benyamin adalah Bela, Bekher, Asybel, Gera, Naaman, Ehi, Rosh, Mupim, Hupim, dan Ared."
gera,1,"Benyamin madhutu hèi lasi Masir dènge ana-ana na: Bela, Beker, Asibel, Gera, Naaman, Ehi, Ros, Mupim, Hupim dènge Aret.","Anak-anak Benyamin adalah Bela, Bekher, Asybel, Gera, Naaman, Ehi, Rosh, Mupim, Hupim, dan Ared."
ehi,1,"Benyamin madhutu hèi lasi Masir dènge ana-ana na: Bela, Beker, Asibel, Gera, Naaman, Ehi, Ros, Mupim, Hupim dènge Aret.","Anak-anak Benyamin adalah Bela, Bekher, Asybel, Gera, Naaman, Ehi, Rosh, Mupim, Hupim, dan Ared."
rosh,1,"Benyamin madhutu hèi lasi Masir dènge ana-ana na: Bela, Beker, Asibel, Gera, Naaman, Ehi, Ros, Mupim, Hupim dènge Aret.","Anak-anak Benyamin adalah Bela, Bekher, Asybel, Gera, Naaman, Ehi, Rosh, Mupim, Hupim, dan Ared."
mupim,1,"Benyamin madhutu hèi lasi Masir dènge ana-ana na: Bela, Beker, Asibel, Gera, Naaman, Ehi, Ros, Mupim, Hupim dènge Aret.","Anak-anak Benyamin adalah Bela, Bekher, Asybel, Gera, Naaman, Ehi, Rosh, Mupim, Hupim, dan Ared."
hupim,1,"Benyamin madhutu hèi lasi Masir dènge ana-ana na: Bela, Beker, Asibel, Gera, Naaman, Ehi, Ros, Mupim, Hupim dènge Aret.","Anak-anak Benyamin adalah Bela, Bekher, Asybel, Gera, Naaman, Ehi, Rosh, Mupim, Hupim, dan Ared."
